Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',860,7416.6000892,1,4532
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',133,2793.9004892,1,79228
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',169,9022.0674892,1,27172
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',24,6353.6929892,1,62833
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',590,6440.5564892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',613,3846.2978892,1,26998
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',357,9659.7670892,1,57199
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',272,5368.5454892,1,90179
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',129,5400.7387892,1,77409
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',877,3214.8124892,1,86377
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',515,4242.9546892,1,31704
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',456,9026.3206892,1,47642
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',405,3879.1046892,1,51535
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',376,4398.0617892,1,46087
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',895,3747.5702892,1,15917
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',745,9943.5030892,1,1977
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',524,6727.6717892,1,11605
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',778,6872.6438892,1,76946
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',97,9136.7962892,1,92835
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',738,964.9370892,1,18686
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',704,4740.6546892,1,59435
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',263,6195.9251892,1,378
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',521,5504.5330892,1,86449
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',74,5494.3132892,1,22459
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',179,3784.1643892,1,39861
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',454,3022.8060892,1,40989
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',474,5795.9180892,1,48436
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',747,1789.1491892,1,37445
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',182,9019.1924892,1,86057
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',138,2007.3231892,1,8182
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',771,8300.2963892,1,77773
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',912,8326.9801892,1,77733
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',886,5183.2668892,1,62905
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',342,163.4735892,1,46623
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',672,7313.8088892,1,74974
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',295,3096.5137892,1,19486
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',569,1679.4885892,1,33825
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',113,4669.2296892,1,23822
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',687,4939.3340892,1,36501
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',278,7654.6811892,1,89356
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',303,1367.3577892,1,93806
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',913,7398.0533892,1,98341
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',646,6544.3705892,1,24150
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',923,1233.4410892,1,7907
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',813,3836.6271892,1,61503
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',567,3123.1703892,1,87843
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',392,6925.2930892,1,45673
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',139,4178.7434892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',436,5178.9535892,1,6829
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',245,6848.3745892,1,44685
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',584,529.3834892,1,86839
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',861,5312.8642892,1,77205
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',883,4282.7341892,1,30117
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',668,8706.9023892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',418,5915.7036892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',894,9483.0436892,1,56503
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',729,9077.0027892,1,36418
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',173,9330.2795892,1,57179
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',398,4217.2822892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',732,277.3975892,1,29927
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',93,5257.6953892,1,25372
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',205,7742.4641892,1,65922
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',458,6401.5516892,1,92115
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',608,8182.3721892,1,93261
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',131,7620.7316892,1,60835
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',445,5030.2530892,1,97725
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',321,2552.4154892,1,1916
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',200,9979.6201892,1,31819
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',261,2500.5676892,1,26047
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',595,4434.8987892,1,96119
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',195,3057.1712892,1,1015
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',363,2154.0539892,1,57107
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',112,5953.5875892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',372,4080.7648892,1,9236
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',250,8553.9577892,1,90054
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',858,6554.2945892,1,11975
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',878,3163.2308892,1,62760
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',824,597.5250892,1,9084
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',521,6178.6428892,1,67192
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',483,6013.8160892,1,87249
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',382,5653.7710892,1,88935
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',221,9330.0262892,1,30444
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',71,300.7588892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',790,2538.9532892,1,43357
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',958,1066.0320892,1,5483
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',424,2507.6366892,1,7029
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',583,8945.8096892,1,38158
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',377,708.6754892,1,66242
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',936,1650.3662892,1,78242
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',974,8029.3984892,1,68266
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',244,7280.1958892,1,22314
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',981,7007.6824892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',564,8741.0598892,1,9650
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',324,1552.0983892,1,28673
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',673,2197.3291892,1,34270
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',968,1647.1774892,1,14593
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',463,3758.8971892,1,63659
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',538,5870.6374892,1,57670
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',668,2048.4675892,1,87602
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',423,7317.2122892,1,11967
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',619,9978.8002892,1,48750
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',884,4513.5440892,1,93677
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',859,7018.7678892,1,60852
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',710,6651.8534892,1,78717
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',445,8648.2979892,1,80341
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',220,4566.8231892,1,79773
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',509,959.2244892,1,76125
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',481,8703.4498892,1,65062
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',14,1595.2165892,1,49127
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',566,9795.6571892,1,3109
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',995,4418.9418892,1,81644
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',293,2907.6583892,1,19187
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',929,3837.6483892,1,55519
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',507,305.6692892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',552,6555.7607892,1,59221
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',853,3454.5525892,1,7922
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',307,9697.2281892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',135,8400.1204892,1,50675
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',372,4680.3693892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',179,8024.7022892,1,63339
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',418,4166.9389892,1,96799
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',730,7048.1222892,1,42262
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',474,5912.4071892,1,96535
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',760,5372.6143892,1,12485
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',598,5698.1111892,1,74813
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',505,4077.1367892,1,94552
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',479,341.3412892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',546,4265.1605892,1,72037
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',569,3707.0536892,1,51185
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',738,2763.7517892,1,67026
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',306,6012.4231892,1,17829
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',603,1798.1768892,1,66245
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',294,4883.4791892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',948,6022.5587892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',662,356.6251892,1,39143
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',516,9195.5147892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',794,6537.4026892,1,6054
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',837,7358.3482892,1,91051
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',192,7688.7106892,1,99121
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',997,1952.7628892,1,30934
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',168,506.5899892,1,77301
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',46,9158.2457892,1,85409
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',67,647.9779892,1,50684
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',497,8546.2608892,1,25469
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',822,8929.8890892,1,92999
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',486,1781.5799892,1,71821
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',391,6951.3672892,1,85752
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',48,8810.5048892,1,92301
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',433,4884.2625892,1,27180
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',835,7748.3474892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',672,8349.3577892,1,99262
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',755,8343.0695892,1,81043
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',735,4911.2965892,1,88130
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',850,5305.1106892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',897,6199.5486892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',145,3848.3967892,1,68491
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',385,7657.8863892,1,55213
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',5,1514.3004892,1,74486
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',450,2588.8754892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',427,772.4824892,1,19443
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',902,4942.4386892,1,49157
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',209,9809.9280892,1,53282
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',811,2194.1222892,1,3479
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',558,7906.7710892,1,65283
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',761,5706.3472892,1,64177
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',416,7107.0699892,1,90718
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',169,7246.7695892,1,96098
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',211,4028.8865892,1,11223
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',666,8423.0703892,1,1740
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',752,860.6144892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',820,8527.0456892,1,79642
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',834,262.4550892,1,41224
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',589,2904.0794892,1,86538
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',159,2463.0711892,1,13579
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',374,4510.4767892,1,66526
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',393,5596.4086892,1,32086
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',140,5711.2591892,1,32479
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',308,3497.2843892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',81,442.4794892,1,22435
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',673,9582.9620892,1,24681
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',267,4062.7958892,1,313
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',116,136.8892892,1,31440
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',163,3436.8469892,1,97718
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',365,7479.6099892,1,12288
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',265,9044.7299892,1,53990
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',378,2473.1341892,1,67884
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',732,7783.6490892,1,65034
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',311,3569.7585892,1,29834
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',176,6148.5440892,1,95144
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',816,3121.2312892,1,95550
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',795,7762.1313892,1,18689
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',469,5598.8305892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',864,8736.9088892,1,34676
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',264,1302.4454892,1,26266
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',651,981.3152892,1,42028
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',811,3838.2694892,1,29491
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',986,7242.9708892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',245,9667.7491892,1,73018
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',664,8256.9313892,1,57712
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',308,3910.4134892,1,70759
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',872,7398.2474892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',349,8422.8473892,1,47188
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',752,7033.8198892,1,89269
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',872,9483.5043892,1,78946
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',468,9296.0913892,1,68883
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',296,6904.1804892,1,43521
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',507,4541.0213892,1,53876
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',116,1207.5234892,1,89807
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',516,7053.1709892,1,81838
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',579,6230.6401892,1,33023
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',331,9566.0217892,1,10454
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',851,3551.8783892,1,78729
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',363,9006.0013892,1,77823
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',729,7271.6682892,1,89079
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',109,5233.6388892,1,3825
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',591,6928.5233892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',217,760.2938892,1,41349
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',87,6972.6092892,1,52441
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',285,5366.0541892,1,21767
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',149,8827.3229892,1,16855
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',987,5472.1040892,1,83416
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',139,7604.3350892,1,95791
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',543,919.0405892,1,32707
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',371,4181.0208892,1,56323
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',184,1523.1948892,1,13453
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',773,3409.1576892,1,57667
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',19,9166.7552892,1,870
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',786,4102.1845892,1,19628
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',449,6635.5419892,1,44252
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',732,8553.0506892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',487,162.8882892,1,43905
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',966,911.9692892,1,82030
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',440,3575.9775892,1,84734
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',746,7903.0026892,1,36054
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',77,7966.8725892,1,83834
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',397,3034.6880892,1,68202
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',168,8483.1453892,1,11006
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',594,8757.7801892,1,19492
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',753,2932.5263892,1,27006
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',41,6666.6613892,1,8042
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',460,7202.0831892,1,66911
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',849,5351.2880892,1,75287
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',126,1755.3805892,1,14656
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',860,7719.4929892,1,47722
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',986,1428.7353892,1,8193
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',898,3714.9271892,1,66621
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',218,4330.4499892,1,47858
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',410,9895.6310892,1,67035
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',674,3899.0410892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',175,7171.8402892,1,82229
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',507,1282.6796892,1,51491
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',359,1935.8339892,1,84150
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',198,9938.1664892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',471,519.6229892,1,93867
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',893,880.6940892,1,4678
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',781,8658.7993892,1,42042
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',331,6938.0127892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',54,4099.9880892,1,11587
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',215,2250.7452892,1,89090
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',626,7816.4445892,1,5402
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',740,6382.2318892,1,85506
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',652,7288.6364892,1,11592
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',82,5158.1949892,1,
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',848,2174.0709892,1,77704
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',693,1826.6089892,1,83381
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',412,315.3398892,1,29554
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',134,9566.3046892,1,89383
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',660,8767.5596892,1,80152
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',7,288.5999892,1,79026
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',578,2614.9478892,1,753
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',939,8673.8157892,1,60390
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',58,3550.7579892,1,79606
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',185,9911.2262892,1,43103
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',363,580.0687892,1,1906
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',850,8813.8375892,1,89806
Syntax error in formula 'this + .00729120471204270912',Syntax error in formula 'this + .012734',183,4704.7873892,1,32602
